Engine Category ,Brand,Type Model,Engine Capacity,Transmission,FUEL,Seater,Door,CKD/CBU,Origin Country,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OKT,NOV,DES,TOTAL
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,320i CKD A/T,1.998,AT,Gasoline,5,4,CKD,Indonesia,2021,94,17,10,1,0,1,2,0,0,110,41,39,315
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330i CKD A/T,1.998,AT,Gasoline,5,4,CKD,Indonesia,2021,0,29,21,20,21,24,2,2,0,32,25,18,194
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330i A/T,1.998,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,330e Msport,1.998,MT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,1,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,320i Touring A/T,1.998,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,30,2,0,1,0,33
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M3 A/T,2.98,AT,Gasoline,4,4,CBU,Germany,2021,0,0,0,0,0,2,5,2,1,5,3,0,18
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M4 Coupe A/T,2.979,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,M4 Coupe A/T,2.982,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,6,5,2,2,8,3,0,26
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,430i Convertible A/T,1.998,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,0,0,5,0,1,0,1,7
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,430i Coupe A/T,2.985,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,7,6,1,2,4,1,0,21
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,12AG 530E,1.998,AT,Gasoline,11,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,1,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,520i G30 CKD A/T,1.998,AT,Gasoline,14,4,CBU,Germany,2021,21,7,18,32,1,0,0,0,0,1,0,0,80
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,530i CKD A/T,1.998,AT,Gasoline,15,4,CBU,Germany,2021,14,0,0,0,0,0,0,0,0,0,0,0,14
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,530i CKD A/T,1.998,AT,Gasoline,20,4,CBU,Germany,2021,0,0,0,26,18,3,0,0,0,0,0,0,47
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,520i G30 CKD A/T,1.998,AT,Gasoline,21,4,CBU,Germany,2021,0,0,0,17,26,3,0,1,0,12,26,16,101
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,72AG 520I,1.998,AT,Gasoline,22,4,CBU,Germany,2021,0,0,0,1,0,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,730Li G12 CKD A/T,1.998,AT,Gasoline,4,4,CBU,Germany,2021,2,5,2,11,4,2,3,10,3,7,2,1,52
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,740Li G12 CKD A/T,2.998,AT,Gasoline,4,4,CBU,Germany,2021,5,1,0,0,0,0,0,0,0,0,0,0,6
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,Z4 sDrive30i A/T,1.998,AT,Gasoline,2,2,CBU,Germany,2021,0,0,2,7,5,3,0,4,1,0,2,1,25
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,840i Coupe A/T,2.998,AT,Gasoline,4,2,CBU,Germany,2021,0,0,3,2,0,0,3,2,1,2,0,1,14
CC 1.501 - 3.000 [G]/ 2.500 [D],BMW,840i Gran Coupe A/T,2.998,AT,Gasoline,4,4,CBU,Germany,2021,0,0,1,2,0,0,1,0,0,0,1,1,6
CC 1.501 - 3.000 [G]/ 2.500 [D],HONDA,New ACCORD VTi-L,2.354,CVT,Gasoline,5,4,CBU,Indonesia,2021,13,65,61,0,0,0,29,1,0,0,0,0,169
CC 1.501 - 3.000 [G]/ 2.500 [D],LEXUS,ES 250,2.494,AT,Gasoline,4,4,CBU,Japan,2021,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],LEXUS,ES 300 h,2.494,AT,Hybrid,4,4,CBU,Japan,2021,0,5,7,12,2,0,0,0,0,0,11,4,41
CC 1.501 - 3.000 [G]/ 2.500 [D],LEXUS,ES 300h Ultra Luxury,2.494,AT,Hybrid,4,4,CBU,Japan,2021,3,0,0,0,0,0,0,0,0,0,0,0,3
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,MX-5 RF,1.999,AT,Gasoline,2,4,CBU,Japan,2021,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,All New Mazda 3 Sedan,1.998,AT,Gasoline,5,5,CBU,Japan,2021,0,1,2,0,0,0,0,4,0,0,0,0,7
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,All-new Mazda 6 Elite,2.488,AT,Gasoline,5,4,CBU,Japan,2021,2,3,0,1,0,0,0,0,0,0,0,0,6
CC 1.501 - 3.000 [G]/ 2.500 [D],MAZDA,New Mazda 6 Elite Sedan,2.488,AT,Gasoline,5,4,CBU,Japan,2021,0,0,2,2,2,2,0,0,4,2,2,1,17
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,CLA 200 AMG Line (C117),1.556,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,0,0,0,0
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,A 200,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,15,6,21,36,0,78
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,C180,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,13,6,9,8,6,5,2,0,3,12,2,0,66
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,C 200 AMG,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,25,13,8,19,31,30,5,2,15,7,11,0,166
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,C 300 AMG,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,40,25,32,24,2,0,0,0,0,0,1,0,124
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 200 AVA,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,2,8,4,0,0,0,0,0,0,0,0,0,14
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 250 AVA,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,1,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 300 AVA,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,10,11,32,34,8,1,0,0,1,4,0,0,101
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 350 AMG,1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,14,1,11,21,16,21,1,1,0,1,0,0,87
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,S 450,2.996,AT,Gasoline,4,4,CKD,Indonesia,2021,7,12,10,1,0,0,0,1,0,0,0,0,31
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,S 450 (V223),2.999,AT,Gasoline,4,5,CBU,Germany,2021,0,0,0,0,0,24,15,1,0,0,1,0,41
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,S 450 (V223),2.999,AT,Gasoline,4,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,15,0,15
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,AMG A 35  4MATIC+ (V177),1.998,AT,Gasoline,5,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,21,0,21
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,C 200 Coupe,1.991,AT,Gasoline,4,5,CBU,Germany,2021,2,3,1,0,0,0,0,0,0,0,0,0,6
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 200 ( CBU ),1.991,AT,Gasoline,5,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,10,0,10
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,E 300 ( CBU ),1.991,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,0,25,0,25
CC 1.501 - 3.000 [G]/ 2.500 [D],MERCEDES BENZ,CLS 350 AMG,1.991,AT,Gasoline,5,4,CBU,Germany,2021,1,2,6,5,12,0,0,0,0,0,0,0,26
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New Corolla Altis V AT,1.8,AT,Gasoline,5,4,CBU,Indonesia,2021,25,94,82,71,3,21,26,33,13,0,35,51,454
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New Corolla Altis 1.8 Hybrid AT,1.8,AT,Hybrid,5,4,CBU,Indonesia,2021,0,13,11,8,2,0,0,10,0,0,18,32,94
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New Camry 2.5 G,2.5,AT,Gasoline,5,4,CBU,Indonesia,2021,2,7,7,14,6,4,2,0,2,0,0,1,45
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New Camry 2.5 V,2.5,AT,Gasoline,5,4,CBU,Indonesia,2021,26,85,92,48,59,44,38,29,13,60,129,145,768
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,All New Camry 2.5 Hybrid Mi,2.5,AT,Hybrid,5,4,CBU,Indonesia,2021,7,19,14,15,10,14,3,8,3,1,72,113,279
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,86 TRD,2.0,AT,Gasoline,5,4,CBU,Indonesia,2021,0,0,0,0,1,0,0,0,0,0,0,0,1
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,86 Aero,2.0,AT,Gasoline,5,4,CBU,Indonesia,2021,0,2,7,2,3,0,0,0,0,0,0,0,14
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,Supra 3.0 A/T,2.459,AT,Gasoline,5,4,CBU,Indonesia,2021,0,0,0,1,1,0,1,0,0,1,1,1,6
CC 1.501 - 3.000 [G]/ 2.500 [D],TOYOTA,86 MT,2.0,MT,Gasoline,5,4,CBU,Indonesia,2021,0,2,0,0,1,0,0,0,0,0,0,0,3
CC > 3.001 [G]/ 2.501 [D],BMW,M5 A/T,4.393,AT,Gasoline,24,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,0,1,0,1
CC > 3.001 [G]/ 2.501 [D],LEXUS,LS 500 Executive,3.445,AT,Gasoline,4,2,CBU,Japan,2021,0,1,1,0,0,0,0,0,0,0,4,0,6
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,E 53 4 M+ (W213)*,3.982,AT,Gasoline,5,4,CBU,Germany,2021,0,0,1,0,0,0,0,1,0,0,0,0,2
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,S 560 (X222)*,3.982,AT,Gasoline,4,4,CBU,Germany,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,C 43 Coupe (C205)*,2.996,AT,Gasoline,4,2,CBU,Germany,2021,0,0,0,0,0,1,0,0,0,0,0,0,1
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,E 53 4M+ (W213),2.999,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,1,1,0,0,0,2
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,GT 53 4MATIC+ (X290)*,3.982,AT,Gasoline,4,4,CBU,Germany,2021,0,0,2,0,3,1,1,1,0,0,0,0,8
CC > 3.001 [G]/ 2.501 [D],MERCEDES BENZ,S 560 (X222)*,3.982,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,0,1,0,0,1
CC < 1.500 [G/D],BMW,X1 sDrive18i F48 A/T,1.499,AT,Gasoline,5,4,CKD,Indonesia,2021,23,67,39,56,85,72,51,55,137,31,30,53,699
CC < 1.500 [G/D],BMW,X2 sDrive18i A/T,1.499,AT,Gasoline,5,4,CBU,Germany,2021,0,0,0,0,0,0,0,0,1,0,0,0,1
CC < 1.500 [G/D],BMW,i3s A/T,0.0,AT,Hybrid,4,3,CBU,Germany,2021,0,0,1,1,0,0,0,0,0,0,0,0,2
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.3 X MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2021,358,133,483,353,235,708,114,470,585,727,108,294,4568
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.3 X AT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2021,52,31,62,88,45,41,19,26,68,55,0,0,487
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.3 R MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2021,312,149,375,241,222,641,85,129,354,282,0,0,2790
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.3 R AT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2021,71,29,90,28,44,115,25,40,107,87,0,0,636
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.5 R MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,6,4,10,6,38,152,160,302,4,0,0,0,682
CC < 1.500 [G/D],DAIHATSU,Grand New Xenia 1.5 R AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,4,1,5,5,1,5,0,1,3,0,0,0,25
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.3 M MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,144,100,244
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.3 X MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,166,109,275
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.3 X CVT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,346,247,593
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.3 R MT,1.329,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,821,1589,2410
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.3 R CVT,1.329,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,549,634,1183
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.5 R MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,272,230,502
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.5 R CVT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,191,365,556
CC < 1.500 [G/D],DAIHATSU,All New Xenia 1.5 R ASA CVT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,0,146,458,604
CC < 1.500 [G/D],DAIHATSU,All New Sirion 1.3 MT 2018,1.298,MT,Gasoline,5,5,CBU,Malaysia,2021,1,19,40,20,10,10,0,0,39,1,0,0,140
CC < 1.500 [G/D],DAIHATSU,All New Sirion 1.3 AT 2020,1.298,AT,Gasoline,5,5,CBU,Malaysia,2021,5,105,200,90,60,20,0,0,193,87,0,0,760
CC < 1.500 [G/D],DAIHATSU,Gran Max BV 1.3,1.298,MT,Gasoline,2,5,CKD,Indonesia,2021,567,1069,869,705,77,556,652,574,591,690,646,685,7681
CC < 1.500 [G/D],DAIHATSU,Gran Max BV 1.5,1.5,MT,Gasoline,2,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,0,1,82,323,406
CC < 1.500 [G/D],DAIHATSU,Gran Max MB 1.3 HI  FF,1.298,MT,Gasoline,8,5,CKD,Indonesia,2021,6,24,150,117,65,92,132,108,107,141,103,109,1154
CC < 1.500 [G/D],DAIHATSU,Gran Max MB 1.3 HI,1.298,MT,Gasoline,9,5,CKD,Indonesia,2021,37,86,356,279,333,284,388,301,305,209,83,143,2804
CC < 1.500 [G/D],DAIHATSU,Gran Max MB 1.5 HI,1.495,MT,Gasoline,9,5,CKD,Indonesia,2021,13,24,113,117,67,77,27,97,133,283,138,101,1190
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 D (New),1.495,MT,Gasoline,8,5,CKD,Indonesia,2021,15,4,50,150,95,77,14,13,87,63,56,82,706
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 X MT (New),1.495,MT,Gasoline,8,5,CKD,Indonesia,2021,33,28,194,192,92,102,29,50,192,119,117,155,1303
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 X AT (New),1.495,AT,Gasoline,8,5,CKD,Indonesia,2021,5,3,53,33,32,57,13,25,71,35,26,51,404
CC < 1.500 [G/D],DAIHATSU,Luxio 1.5 AK MT,1.495,MT,Gasoline,2,5,CKD,Indonesia,2021,0,3,2,5,1,4,0,2,9,4,3,5,38
CC < 1.500 [G/D],DAIHATSU,All New Terios X MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,611,328,919,1306,536,703,483,441,0,0,0,0,5327
CC < 1.500 [G/D],DAIHATSU,All New Terios X AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,82,56,219,251,81,120,97,86,0,0,0,0,992
CC < 1.500 [G/D],DAIHATSU,All New Terios R,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,387,226,524,775,424,537,354,266,0,0,0,0,3493
CC < 1.500 [G/D],DAIHATSU,All New Terios R,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,216,39,281,408,125,196,142,126,0,0,0,0,1533
CC < 1.500 [G/D],DAIHATSU,All New Terios Custom MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,5,0,2,2,4,0,0,0,0,0,0,0,13
CC < 1.500 [G/D],DAIHATSU,All New Terios Custom AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,5,0,2,2,4,0,0,0,0,0,0,0,13
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS X MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,65,723,744,918,652,3102
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS X AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,21,248,245,319,204,1037
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS R,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,150,373,490,584,404,2001
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS R,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,117,273,351,433,298,1472
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS Custom MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,2,0,0,1,2,5
CC < 1.500 [G/D],DAIHATSU,All New Terios IDS Custom AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2021,0,0,0,0,0,0,0,2,1,2,1,2,8
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R ASA CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,10,75,156,78,133,558,169,6,10,1195
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,31,775,263,32,80,341,179,174,50,1925
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R MT,998.0,MT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,11,269,135,224,371,65,24,0,0,1099
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 X CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,0,0,217,455,339,2,351,269,268,1901
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 X MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,0,0,2176,762,547,2,0,0,1,3488
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 M CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,0,0,137,224,179,0,0,0,0,540
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 M MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,0,0,387,121,80,0,0,0,1,589
CC < 1.500 [G/D],DFSK,GLORY I-AUTO,1.498,AT,Gasoline,7,4,CKD,Indonesia,2021,18,4,15,22,7,5,3,7,8,2,3,6,100
CC < 1.500 [G/D],DFSK,GLORY 580 1.5T A/T CVT LUXURY,1.498,AT,Gasoline,7,4,CKD,Indonesia,2021,0,1,0,0,0,0,0,0,0,0,1,0,2
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T 6M/T BASIC,1.498,MT,Gasoline,7,4,CKD,Indonesia,2021,9,8,46,31,0,0,0,0,0,0,0,0,94
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T 6M/T COMFORT,1.498,MT,Gasoline,7,4,CKD,Indonesia,2021,0,0,0,1,3,0,0,1,2,0,0,0,7
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T 6M/T LUXURY,1.498,MT,Gasoline,7,4,CKD,Indonesia,2021,0,0,0,0,0,0,0,0,1,0,0,0,1
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T A/T CVT LUXURY,1.498,AT,Gasoline,7,4,CKD,Indonesia,2021,16,18,44,112,16,10,23,16,16,38,3,4,316
CC < 1.500 [G/D],DFSK,GELORA Blind Van (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2021,2,14,5,8,2,8,4,3,1,11,13,21,92
CC < 1.500 [G/D],DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2021,1,5,0,5,8,5,6,1,9,6,1,2,49
CC < 1.500 [G/D],DFSK,GELORA EC35 BLIND VAN (4X2) A/T,1.498,AT,BEV,7,4,CBU,China,2021,0,0,0,0,0,0,0,0,0,1,0,0,1
CC < 1.500 [G/D],DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,1.498,AT,BEV,7,4,CBU,China,2021,0,0,0,0,0,0,0,0,0,1,0,0,1
CC < 1.500 [G/D],HONDA,Brio RS,1.198,MT,Gasoline,5,5,CKD,Indonesia,2021,299,263,438,328,75,295,230,119,16,180,121,240,2604
CC < 1.500 [G/D],HONDA,Brio RS,1.198,CVT,Gasoline,5,5,CKD,Indonesia,2021,1091,313,1696,906,1485,1625,1694,769,135,716,494,1491,12415
CC < 1.500 [G/D],HONDA,New CR-V T,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,43,60,0,0,0,0,0,0,0,0,0,0,103
CC < 1.500 [G/D],HONDA,New CR-V Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,229,288,0,0,0,0,0,0,0,0,0,0,517
CC < 1.500 [G/D],HONDA,New CR-V T,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,0,0,98,18,122,59,16,104,3,291,118,71,900
CC < 1.500 [G/D],HONDA,New CR-V Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,0,0,539,676,527,278,624,607,473,1587,713,1128,7152
CC < 1.500 [G/D],HONDA,HR-V S,1.497,MT,Gasoline,5,5,CKD,Indonesia,2021,54,8,161,99,31,0,60,60,119,1,60,121,774
CC < 1.500 [G/D],HONDA,HR-V S,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2021,12,10,116,62,3,50,10,59,0,0,60,121,503
CC < 1.500 [G/D],HONDA,HR-V E,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2021,601,257,678,357,182,356,426,300,406,254,300,662,4779
CC < 1.500 [G/D],HONDA,HR-V E+,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2021,720,627,1517,800,391,693,1200,1127,520,794,848,428,9665
CC < 1.500 [G/D],HONDA,CIVIC 5D E,1.5,CVT,Gasoline,5,5,CBU,Indonesia,2021,81,103,55,3,26,6,106,91,102,1,0,0,574
CC < 1.500 [G/D],HONDA,All New Jazz RS 15,1.497,MT,Gasoline,5,5,CKD,Indonesia,2021,50,120,0,0,0,0,0,0,0,0,0,0,170
CC < 1.500 [G/D],HONDA,All New Jazz RS 15,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2021,357,370,0,0,0,0,0,0,0,0,0,0,727
CC < 1.500 [G/D],HONDA,CITY HB RS,1.5,MT,Gasoline,5,5,CKD,Indonesia,2021,0,0,0,119,120,237,298,292,73,0,0,0,1139
CC < 1.500 [G/D],HONDA,CITY HB RS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2021,0,0,1,669,685,1257,1091,1548,857,342,926,1127,8503
CC < 1.500 [G/D],HONDA,New Mobilio S,1.497,MT,Gasoline,7,5,CKD,Indonesia,2021,119,28,299,209,65,234,245,61,0,144,214,182,1800
CC < 1.500 [G/D],HONDA,New Mobilio E,1.497,MT,Gasoline,7,5,CKD,Indonesia,2021,181,113,239,7,60,112,137,111,0,0,180,60,1200
CC < 1.500 [G/D],HONDA,New Mobilio E,1.497,CVT,Gasoline,7,5,CKD,Indonesia,2021,379,133,421,73,74,113,186,120,0,0,120,121,1740
CC < 1.500 [G/D],HONDA,New Mobilio RS,1.497,MT,Gasoline,7,5,CKD,Indonesia,2021,51,28,38,59,4,0,23,36,0,0,60,1,300
CC < 1.500 [G/D],HONDA,New Mobilio RS,1.497,CVT,Gasoline,7,5,CKD,Indonesia,2021,93,32,151,9,1,0,120,59,1,0,57,3,526
CC < 1.500 [G/D],HONDA,BR-V E+,1.5,MT,Gasoline,7,5,CKD,Indonesia,2021,35,18,62,5,0,58,2,59,58,62,121,0,480
CC < 1.500 [G/D],HONDA,BR-V E+,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,58,22,183,63,65,117,4,60,58,118,245,3,996
CC < 1.500 [G/D],HONDA,BR-V E Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2021,101,75,122,57,123,178,4,119,120,112,309,153,1473
CC < 1.500 [G/D],HYUNDAI - HIM,Grand i10,1.2,MT,Gasoline,5,4,CBU,India,2021,0,1,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],KIA,Picanto EX,1.248,AT,Gasoline,5,5,CBU,Korea,2021,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],KIA,Picanto GT-Line,1.248,AT,Gasoline,4,5,CBU,Korea,2021,5,0,0,0,0,0,0,0,0,0,0,0,5
CC < 1.500 [G/D],KIA,Seltos EXP,1.353,AT,Gasoline,5,5,CBU,India,2021,0,0,43,85,72,0,86,4,25,24,51,5,395
CC < 1.500 [G/D],KIA,Seltos EX,1.353,AT,Gasoline,5,5,CBU,India,2021,8,0,0,0,0,0,0,0,0,0,0,0,8
CC < 1.500 [G/D],KIA,Seltos E,1.353,AT,Gasoline,5,5,CBU,India,2021,1,1,0,0,3,2,0,0,1,0,0,0,8
CC < 1.500 [G/D],KIA,Sonet Premiere,1.5,AT,Gasoline,5,5,CBU,India,2021,0,346,357,325,218,256,120,192,220,208,27,1,2270
